Time stamp sent long;Time stamp sent short [microseconds];Time stamp received long;Time stamp received short [microseconds];Infrared_FrontRight;Infrared_Rear;Infrared_RearRight;UltraSonic_FrontCenter;UltraSonic_FrontRight;UltraSonic_RearRight
2017-02-09 20:38:28.620945;1486672708620945;2017-02-09 20:38:28.621411;1486672708621411;1.18169;-1;-1;-1;1.48677;-1
2017-02-09 20:38:28.728643;1486672708728643;2017-02-09 20:38:28.729097;1486672708729097;1.18168;-1;-1;-1;1.48676;-1
2017-02-09 20:38:28.825935;1486672708825935;2017-02-09 20:38:28.826593;1486672708826593;1.18168;-1;-1;-1;1.48675;-1
2017-02-09 20:38:28.923071;1486672708923071;2017-02-09 20:38:28.925949;1486672708925949;1.18167;-1;-1;-1;1.48674;-1
2017-02-09 20:38:29.20776;1486672709020776;2017-02-09 20:38:29.22282;1486672709022282;1.18166;-1;-1;-1;1.48673;-1
2017-02-09 20:38:29.124712;1486672709124712;2017-02-09 20:38:29.125656;1486672709125656;1.18165;-1;-1;-1;1.48672;-1
2017-02-09 20:38:29.220872;1486672709220872;2017-02-09 20:38:29.221617;1486672709221617;1.18164;-1;-1;-1;1.48671;-1
2017-02-09 20:38:29.320857;1486672709320857;2017-02-09 20:38:29.321599;1486672709321599;1.18163;-1;-1;-1;1.48669;-1
2017-02-09 20:38:29.421386;1486672709421386;2017-02-09 20:38:29.421964;1486672709421964;1.18162;-1;-1;-1;1.48668;-1
2017-02-09 20:38:29.529163;1486672709529163;2017-02-09 20:38:29.529847;1486672709529847;1.18161;-1;-1;-1;1.48667;-1
2017-02-09 20:38:29.626002;1486672709626002;2017-02-09 20:38:29.627187;1486672709627187;1.1816;-1;-1;-1;1.48666;-1
2017-02-09 20:38:29.724802;1486672709724802;2017-02-09 20:38:29.725459;1486672709725459;1.18159;-1;-1;-1;1.48665;-1
2017-02-09 20:38:29.821785;1486672709821785;2017-02-09 20:38:29.822290;1486672709822290;1.18159;-1;-1;-1;1.48664;-1
2017-02-09 20:38:29.927110;1486672709927110;2017-02-09 20:38:29.927981;1486672709927981;1.18158;-1;-1;-1;1.48663;-1
2017-02-09 20:38:30.22370;1486672710022370;2017-02-09 20:38:30.23322;1486672710023322;1.18157;-1;-1;-1;1.48662;-1
2017-02-09 20:38:30.121662;1486672710121662;2017-02-09 20:38:30.122635;1486672710122635;1.18156;-1;-1;-1;1.4866;-1
2017-02-09 20:38:30.230286;1486672710230286;2017-02-09 20:38:30.230788;1486672710230788;1.18155;-1;-1;-1;1.48659;-1
2017-02-09 20:38:30.323591;1486672710323591;2017-02-09 20:38:30.324280;1486672710324280;1.18154;-1;-1;-1;1.48658;-1
2017-02-09 20:38:30.422017;1486672710422017;2017-02-09 20:38:30.422499;1486672710422499;1.18153;-1;-1;-1;1.48657;-1
2017-02-09 20:38:30.522202;1486672710522202;2017-02-09 20:38:30.522723;1486672710522723;1.18152;-1;-1;-1;1.48656;-1
2017-02-09 20:38:30.622416;1486672710622416;2017-02-09 20:38:30.623092;1486672710623092;1.18151;-1;-1;-1;1.48655;-1
2017-02-09 20:38:30.722732;1486672710722732;2017-02-09 20:38:30.723211;1486672710723211;1.1815;-1;-1;-1;1.48654;-1
2017-02-09 20:38:30.821333;1486672710821333;2017-02-09 20:38:30.822010;1486672710822010;1.1815;-1;-1;-1;1.48652;-1
2017-02-09 20:38:30.932739;1486672710932739;2017-02-09 20:38:30.933243;1486672710933243;1.18149;-1;-1;-1;1.48651;-1
2017-02-09 20:38:31.21071;1486672711021071;2017-02-09 20:38:31.21576;1486672711021576;1.18148;-1;-1;-1;1.4865;-1
2017-02-09 20:38:31.121905;1486672711121905;2017-02-09 20:38:31.122470;1486672711122470;1.18147;-1;-1;-1;1.48649;-1
2017-02-09 20:38:31.222081;1486672711222081;2017-02-09 20:38:31.222699;1486672711222699;1.18146;-1;-1;-1;1.48648;-1
2017-02-09 20:38:31.320944;1486672711320944;2017-02-09 20:38:31.321521;1486672711321521;1.18145;-1;-1;-1;1.48647;-1
2017-02-09 20:38:31.421088;1486672711421088;2017-02-09 20:38:31.421641;1486672711421641;1.18144;-1;-1;-1;1.48646;-1
2017-02-09 20:38:31.521612;1486672711521612;2017-02-09 20:38:31.522206;1486672711522206;1.18143;-1;-1;-1;1.48645;-1
2017-02-09 20:38:31.630541;1486672711630541;2017-02-09 20:38:31.631450;1486672711631450;1.18142;-1;-1;-1;1.48643;-1
2017-02-09 20:38:31.721766;1486672711721766;2017-02-09 20:38:31.722280;1486672711722280;1.18142;-1;-1;-1;1.48642;-1
2017-02-09 20:38:31.821427;1486672711821427;2017-02-09 20:38:31.821960;1486672711821960;1.18141;-1;-1;-1;1.48641;-1
2017-02-09 20:38:31.921853;1486672711921853;2017-02-09 20:38:31.930055;1486672711930055;1.1814;-1;-1;-1;1.4864;-1
2017-02-09 20:38:32.21887;1486672712021887;2017-02-09 20:38:32.22376;1486672712022376;1.18139;-1;-1;-1;1.48639;-1
2017-02-09 20:38:32.121693;1486672712121693;2017-02-09 20:38:32.122243;1486672712122243;1.18138;-1;-1;-1;1.48638;-1
2017-02-09 20:38:32.221833;1486672712221833;2017-02-09 20:38:32.222420;1486672712222420;1.18137;-1;-1;-1;1.48637;-1
2017-02-09 20:38:32.321000;1486672712321000;2017-02-09 20:38:32.321689;1486672712321689;1.18136;-1;-1;-1;1.48636;-1
2017-02-09 20:38:32.421178;1486672712421178;2017-02-09 20:38:32.422147;1486672712422147;1.18135;-1;-1;-1;1.48634;-1
2017-02-09 20:38:32.520922;1486672712520922;2017-02-09 20:38:32.522050;1486672712522050;1.18134;-1;-1;-1;1.48633;-1
2017-02-09 20:38:32.621023;1486672712621023;2017-02-09 20:38:32.624091;1486672712624091;1.18133;-1;-1;-1;1.48632;-1
2017-02-09 20:38:32.721112;1486672712721112;2017-02-09 20:38:32.722288;1486672712722288;1.18133;-1;-1;-1;1.48631;-1
2017-02-09 20:38:32.821204;1486672712821204;2017-02-09 20:38:32.821762;1486672712821762;1.18132;-1;-1;-1;1.4863;-1
2017-02-09 20:38:32.923907;1486672712923907;2017-02-09 20:38:32.924651;1486672712924651;1.18131;-1;-1;-1;1.48629;-1
2017-02-09 20:38:33.22250;1486672713022250;2017-02-09 20:38:33.22872;1486672713022872;1.1813;-1;-1;-1;1.48628;-1
2017-02-09 20:38:33.122384;1486672713122384;2017-02-09 20:38:33.123289;1486672713123289;1.18129;-1;-1;-1;1.48627;-1
2017-02-09 20:38:33.221812;1486672713221812;2017-02-09 20:38:33.223740;1486672713223740;1.18128;-1;-1;-1;1.48625;-1
2017-02-09 20:38:33.321603;1486672713321603;2017-02-09 20:38:33.322764;1486672713322764;1.18127;-1;-1;-1;1.48624;-1
2017-02-09 20:38:33.422859;1486672713422859;2017-02-09 20:38:33.424560;1486672713424560;1.18126;-1;-1;-1;1.48623;-1
2017-02-09 20:38:33.521735;1486672713521735;2017-02-09 20:38:33.522846;1486672713522846;1.18125;-1;-1;-1;1.48622;-1
2017-02-09 20:38:33.621565;1486672713621565;2017-02-09 20:38:33.622752;1486672713622752;1.18124;-1;-1;-1;1.48621;-1
2017-02-09 20:38:33.723455;1486672713723455;2017-02-09 20:38:33.724264;1486672713724264;1.18124;-1;-1;-1;1.4862;-1
2017-02-09 20:38:33.820893;1486672713820893;2017-02-09 20:38:33.822106;1486672713822106;1.18123;-1;-1;-1;1.48619;-1
2017-02-09 20:38:33.926624;1486672713926624;2017-02-09 20:38:33.928386;1486672713928386;1.18122;-1;-1;-1;1.48617;-1
2017-02-09 20:38:34.21275;1486672714021275;2017-02-09 20:38:34.22315;1486672714022315;1.18121;-1;-1;-1;1.48616;-1
2017-02-09 20:38:34.121784;1486672714121784;2017-02-09 20:38:34.122869;1486672714122869;1.1812;-1;-1;-1;1.48615;-1
2017-02-09 20:38:34.220934;1486672714220934;2017-02-09 20:38:34.221473;1486672714221473;1.18119;-1;-1;-1;1.48614;-1
2017-02-09 20:38:34.320845;1486672714320845;2017-02-09 20:38:34.321449;1486672714321449;1.18118;-1;-1;-1;1.48613;-1
2017-02-09 20:38:34.424355;1486672714424355;2017-02-09 20:38:34.431465;1486672714431465;1.18117;-1;-1;-1;1.48612;-1
2017-02-09 20:38:34.527376;1486672714527376;2017-02-09 20:38:34.527981;1486672714527981;1.18116;-1;-1;-1;1.48611;-1
2017-02-09 20:38:34.620972;1486672714620972;2017-02-09 20:38:34.621693;1486672714621693;1.18116;-1;-1;-1;1.4861;-1
2017-02-09 20:38:34.720979;1486672714720979;2017-02-09 20:38:34.722015;1486672714722015;1.18115;-1;-1;-1;1.48608;-1
2017-02-09 20:38:34.821838;1486672714821838;2017-02-09 20:38:34.823260;1486672714823260;1.18114;-1;-1;-1;1.48607;-1
2017-02-09 20:38:34.923188;1486672714923188;2017-02-09 20:38:34.925591;1486672714925591;1.18113;-1;-1;-1;1.48606;-1
2017-02-09 20:38:35.22834;1486672715022834;2017-02-09 20:38:35.24281;1486672715024281;1.18112;-1;-1;-1;1.48605;-1
2017-02-09 20:38:35.123792;1486672715123792;2017-02-09 20:38:35.124490;1486672715124490;1.18111;-1;-1;-1;1.48604;-1
2017-02-09 20:38:35.222161;1486672715222161;2017-02-09 20:38:35.225197;1486672715225197;1.1811;-1;-1;-1;1.48603;-1
